0, 1
96564, 0
96899, 1
99589, 0
99874, 1
405655, 0
406478, 1
407012, 0
407299, 1
407834, 0
408641, 1
408644, 0
408645, 1
409403, 0
410788, 1
411046, 0
411857, 1
412727, 0
413550, 1
414084, 0
414371, 1
414905, 0
415192, 1
415418, 0
416512, 1
417036, 0
418156, 1
418441, 0
419976, 1
420223, 0
420793, 1
421045, 0
421342, 1
422064, 0
422351, 1
425090, 0
425912, 1
426446, 0
426733, 1
427268, 0
428078, 1
428837, 0
430496, 1
430754, 0
431291, 1
432161, 0
432985, 1
433518, 0
433805, 1
434340, 0
434626, 1
434852, 0
435148, 1
435923, 0
436218, 1
437292, 0
437587, 1
437875, 0
438162, 1
438836, 0
440778, 1
441497, 0
441784, 1
444659, 0
445207, 1
445468, 0
445755, 1
446016, 0
446577, 1
446837, 0
447400, 1
448144, 0
448431, 1
450721, 0
451266, 1
451268, 0
451270, 1
451530, 0
452640, 1
452899, 0
453707, 1
454468, 0
456127, 1
456621, 0
456917, 1
457455, 0
459388, 1
459609, 0
459906, 1
460331, 0
460618, 1
2297712, 0
2298260, 1
2298521, 0
2299631, 1
2299890, 0
2300696, 1
2301458, 0
2302842, 1
2303101, 0
2303388, 1
2303611, 0
2303906, 1
2304445, 0
2306896, 1
2307320, 0
2307608, 1
2309001, 0
2309549, 1
2309810, 0
2310920, 1
2311178, 0
2311986, 1
2312747, 0
2314680, 1
2314901, 0
2315197, 1
2315735, 0
2316846, 1
2317889, 0
2318183, 1
2318611, 0
2318897, 1
4059697, 0
4060243, 1
4060506, 0
4061616, 1
4061875, 0
4062683, 1
4063444, 0
4065377, 1
4065598, 0
4065894, 1
4066432, 0
4067265, 1
4067267, 0
4067269, 1
4068586, 0
4068879, 1
4069308, 0
4069594, 1
5810075, 0
5810623, 1
5810884, 0
5811994, 1
5812254, 0
5813061, 1
5813822, 0
5815481, 1
5815976, 0
5816271, 1
5817146, 0
5817695, 1
5817955, 0
5819066, 1
5819325, 0
5819613, 1
5819835, 0
5822574, 1
5823571, 0
5823857, 1
5825625, 0
5826173, 1
5826434, 0
5827545, 1
5827803, 0
5828607, 1
5828610, 0
5828612, 1
5829372, 0
5831824, 1
5832697, 0
5833246, 1
5833249, 0
5833251, 1
5833506, 0
5834617, 1
5834876, 0
5835163, 1
5835386, 0
5838410, 1
5839134, 0
5839420, 1
5841038, 0
5841861, 1
5842395, 0
5842682, 1
5843217, 0
5844026, 1
5844785, 0
5845895, 1
5846155, 0
5847239, 1
5848109, 0
5848933, 1
5849466, 0
5849753, 1
5850288, 0
5850574, 1
5850800, 0
5853812, 1
5853821, 0
5856177, 1
5856427, 0
5856723, 1
5857445, 0
5857729, 1
5857731, 0
5857733, 1
10741688, 0
10742235, 1
10742239, 0
10742240, 1
10742497, 0
10743607, 1
10743866, 0
10744674, 1
10745436, 0
10747094, 1
10747589, 0
10747885, 1
10748424, 0
10750083, 1
10750577, 0
10750872, 1
10751300, 0
10751586, 1
20412438, 0
20412985, 1
20413247, 0
20413533, 1
20413794, 0
20414356, 1
20414616, 0
20415177, 1
20415181, 0
20415482, 1
20416185, 0
20417021, 1
20417280, 0
20418391, 1
20418397, 0
20418698, 1
20419509, 0
20420058, 1
20420318, 0
20420605, 1
20420865, 0
20421427, 1
20421687, 0
20421974, 1
20422264, 0
20423345, 1
20424160, 0
20424720, 1
20426405, 0
20426927, 1
20427189, 0
20427476, 1
20427737, 0
20428299, 1
20428559, 0
20429118, 1
20429121, 0
20429424, 1
20429891, 0
20430453, 1
20430713, 0
20432096, 1
20432099, 0
20432400, 1
20433141, 0
20433428, 1
20433689, 0
20433976, 1
20434236, 0
20434524, 1
20434784, 0
20435071, 1
20435076, 0
20435375, 1
20435743, 0
20436030, 1
20436739, 0
20437287, 1
20437548, 0
20437835, 1
20438096, 0
20438658, 1
20438918, 0
20439480, 1
20439482, 0
20439782, 1
20440474, 0
20441311, 1
20441570, 0
20442132, 1
20442391, 0
20442679, 1
20442683, 0
20442982, 1
20443462, 0
20445669, 1
20445673, 0
20445973, 1
20446824, 0
20447348, 1
